,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
282,0.5,10,Experimental,MAE,51.15020751953125,OptimiserType.AdamW,16,10
283,0.5,10,Experimental,MSE,2880.177734375,OptimiserType.AdamW,16,10
284,0.5,10,Experimental,RMSE,52.83842849731445,OptimiserType.AdamW,17,10
285,0.5,10,Experimental,MAPE,0.8475860357284546,OptimiserType.AdamW,17,10
286,0.5,10,Experimental,MAE,50.37643432617188,OptimiserType.AdamW,17,10
287,0.5,10,Experimental,MSE,2801.524169921875,OptimiserType.AdamW,17,10
288,0.5,10,Experimental,RMSE,52.017539978027344,OptimiserType.AdamW,18,10
289,0.5,10,Experimental,MAPE,0.8298218846321106,OptimiserType.AdamW,18,10
290,0.5,10,Experimental,MAE,49.5140495300293,OptimiserType.AdamW,18,10
291,0.5,10,Experimental,MSE,2715.270751953125,OptimiserType.AdamW,18,10
292,0.5,10,Experimental,RMSE,51.10401153564453,OptimiserType.AdamW,19,10
293,0.5,10,Experimental,MAPE,0.8100391030311584,OptimiserType.AdamW,19,10
294,0.5,10,Experimental,MAE,48.55295181274414,OptimiserType.AdamW,19,10
295,0.5,10,Experimental,MSE,2620.870849609375,OptimiserType.AdamW,19,10
296,0.5,10,Experimental,RMSE,50.08781051635742,OptimiserType.AdamW,20,10
297,0.5,10,Experimental,MAPE,0.7881104350090027,OptimiserType.AdamW,20,10
298,0.5,10,Experimental,MAE,47.48265075683594,OptimiserType.AdamW,20,10
299,0.5,10,Experimental,MSE,2517.81396484375,OptimiserType.AdamW,20,10
300,0.5,10,Experimental,RMSE,48.95811462402344,OptimiserType.AdamW,21,10
301,0.5,10,Experimental,MAPE,0.7642196416854858,OptimiserType.AdamW,21,10
302,0.5,10,Experimental,MAE,46.29547500610352,OptimiserType.AdamW,21,10
303,0.5,10,Experimental,MSE,2405.668701171875,OptimiserType.AdamW,21,10
304,0.5,10,Experimental,RMSE,47.70331573486328,OptimiserType.AdamW,22,10
305,0.5,10,Experimental,MAPE,0.7387270331382751,OptimiserType.AdamW,22,10
