,Epsilon,Lamda,Size,Criterion,Loss,OptimizerType,Checkpoint,Trial
1795,0.7,3,Experimental,MSE,2876.28369140625,OptimiserType.AdamW,8,12
1796,0.7,3,Experimental,RMSE,52.11186218261719,OptimiserType.AdamW,9,12
1797,0.7,3,Experimental,MAPE,0.8600359559059143,OptimiserType.AdamW,9,12
1798,0.7,3,Experimental,MAE,49.54220581054688,OptimiserType.AdamW,9,12
1799,0.7,3,Experimental,MSE,2784.9736328125,OptimiserType.AdamW,9,12
1800,0.7,3,Experimental,RMSE,51.18938064575195,OptimiserType.AdamW,10,12
1801,0.7,3,Experimental,MAPE,0.8376520872116089,OptimiserType.AdamW,10,12
1802,0.7,3,Experimental,MAE,48.55356597900391,OptimiserType.AdamW,10,12
1803,0.7,3,Experimental,MSE,2688.725341796875,OptimiserType.AdamW,10,12
1804,0.7,3,Experimental,RMSE,50.20294952392578,OptimiserType.AdamW,11,12
1805,0.7,3,Experimental,MAPE,0.8136605620384216,OptimiserType.AdamW,11,12
1806,0.7,3,Experimental,MAE,47.49301910400391,OptimiserType.AdamW,11,12
1807,0.7,3,Experimental,MSE,2587.62646484375,OptimiserType.AdamW,11,12
1808,0.7,3,Experimental,RMSE,49.14990234375,OptimiserType.AdamW,12,12
1809,0.7,3,Experimental,MAPE,0.7881141304969788,OptimiserType.AdamW,12,12
1810,0.7,3,Experimental,MAE,46.35841751098633,OptimiserType.AdamW,12,12
1811,0.7,3,Experimental,MSE,2481.814697265625,OptimiserType.AdamW,12,12
1812,0.7,3,Experimental,RMSE,48.02794647216797,OptimiserType.AdamW,13,12
1813,0.7,3,Experimental,MAPE,0.7613813877105713,OptimiserType.AdamW,13,12
1814,0.7,3,Experimental,MAE,45.14998626708984,OptimiserType.AdamW,13,12
1815,0.7,3,Experimental,MSE,2371.453857421875,OptimiserType.AdamW,13,12
1816,0.7,3,Experimental,RMSE,46.83505630493164,OptimiserType.AdamW,14,12
1817,0.7,3,Experimental,MAPE,0.734036922454834,OptimiserType.AdamW,14,12
1818,0.7,3,Experimental,MAE,43.87325286865234,OptimiserType.AdamW,14,12
1819,0.7,3,Experimental,MSE,2256.79248046875,OptimiserType.AdamW,14,12
1820,0.7,3,Experimental,RMSE,45.569671630859375,OptimiserType.AdamW,15,12
1821,0.7,3,Experimental,MAPE,0.7069835662841797,OptimiserType.AdamW,15,12
1822,0.7,3,Experimental,MAE,42.53661346435547,OptimiserType.AdamW,15,12
1823,0.7,3,Experimental,MSE,2138.177490234375,OptimiserType.AdamW,15,12
1824,0.7,3,Experimental,RMSE,44.231204986572266,OptimiserType.AdamW,16,12
1825,0.7,3,Experimental,MAPE,0.6805294752120972,OptimiserType.AdamW,16,12
1826,0.7,3,Experimental,MAE,41.14419174194336,OptimiserType.AdamW,16,12
1827,0.7,3,Experimental,MSE,2016.0662841796875,OptimiserType.AdamW,16,12
1828,0.7,3,Experimental,RMSE,42.8189582824707,OptimiserType.AdamW,17,12
1829,0.7,3,Experimental,MAPE,0.6545717716217041,OptimiserType.AdamW,17,12
1830,0.7,3,Experimental,MAE,39.69621658325195,OptimiserType.AdamW,17,12
1831,0.7,3,Experimental,MSE,1890.989013671875,OptimiserType.AdamW,17,12
1832,0.7,3,Experimental,RMSE,41.33415985107422,OptimiserType.AdamW,18,12
1833,0.7,3,Experimental,MAPE,0.6295541524887085,OptimiserType.AdamW,18,12
1834,0.7,3,Experimental,MAE,38.20148086547852,OptimiserType.AdamW,18,12
1835,0.7,3,Experimental,MSE,1763.587158203125,OptimiserType.AdamW,18,12
1836,0.7,3,Experimental,RMSE,39.778770446777344,OptimiserType.AdamW,19,12
1837,0.7,3,Experimental,MAPE,0.6067052483558655,OptimiserType.AdamW,19,12
1838,0.7,3,Experimental,MAE,36.68681335449219,OptimiserType.AdamW,19,12
1839,0.7,3,Experimental,MSE,1634.6668701171875,OptimiserType.AdamW,19,12
1840,0.7,3,Experimental,RMSE,38.15815734863281,OptimiserType.AdamW,20,12
1841,0.7,3,Experimental,MAPE,0.5867464542388916,OptimiserType.AdamW,20,12
1842,0.7,3,Experimental,MAE,35.17277908325195,OptimiserType.AdamW,20,12
1843,0.7,3,Experimental,MSE,1505.2203369140625,OptimiserType.AdamW,20,12
1844,0.7,3,Experimental,RMSE,36.47953796386719,OptimiserType.AdamW,21,12
1845,0.7,3,Experimental,MAPE,0.5695000886917114,OptimiserType.AdamW,21,12
1846,0.7,3,Experimental,MAE,33.66191101074219,OptimiserType.AdamW,21,12
1847,0.7,3,Experimental,MSE,1376.3726806640625,OptimiserType.AdamW,21,12
1848,0.7,3,Experimental,RMSE,34.75215148925781,OptimiserType.AdamW,22,12
1849,0.7,3,Experimental,MAPE,0.5544531941413879,OptimiserType.AdamW,22,12
1850,0.7,3,Experimental,MAE,32.14784622192383,OptimiserType.AdamW,22,12
1851,0.7,3,Experimental,MSE,1249.31103515625,OptimiserType.AdamW,22,12
1852,0.7,3,Experimental,RMSE,32.987735748291016,OptimiserType.AdamW,23,12
1853,0.7,3,Experimental,MAPE,0.5413687825202942,OptimiserType.AdamW,23,12
1854,0.7,3,Experimental,MAE,30.6287841796875,OptimiserType.AdamW,23,12
1855,0.7,3,Experimental,MSE,1125.2796630859375,OptimiserType.AdamW,23,12
1856,0.7,3,Experimental,RMSE,31.20185089111328,OptimiserType.AdamW,24,12
1857,0.7,3,Experimental,MAPE,0.5301730632781982,OptimiserType.AdamW,24,12
1858,0.7,3,Experimental,MAE,29.10787010192871,OptimiserType.AdamW,24,12
1859,0.7,3,Experimental,MSE,1005.6486206054688,OptimiserType.AdamW,24,12
1860,0.7,3,Experimental,RMSE,29.414539337158203,OptimiserType.AdamW,25,12
1861,0.7,3,Experimental,MAPE,0.5206584930419922,OptimiserType.AdamW,25,12
1862,0.7,3,Experimental,MAE,27.584102630615234,OptimiserType.AdamW,25,12
1863,0.7,3,Experimental,MSE,891.884033203125,OptimiserType.AdamW,25,12
1864,0.7,3,Experimental,RMSE,27.650808334350582,OptimiserType.AdamW,26,12
1865,0.7,3,Experimental,MAPE,0.5126889944076538,OptimiserType.AdamW,26,12
1866,0.7,3,Experimental,MAE,26.05721664428711,OptimiserType.AdamW,26,12
1867,0.7,3,Experimental,MSE,785.5491333007812,OptimiserType.AdamW,26,12
1868,0.7,3,Experimental,RMSE,25.941221237182617,OptimiserType.AdamW,27,12
1869,0.7,3,Experimental,MAPE,0.5059374570846558,OptimiserType.AdamW,27,12
1870,0.7,3,Experimental,MAE,24.51987075805664,OptimiserType.AdamW,27,12
1871,0.7,3,Experimental,MSE,688.3123168945312,OptimiserType.AdamW,27,12
1872,0.7,3,Experimental,RMSE,24.321022033691406,OptimiserType.AdamW,28,12
1873,0.7,3,Experimental,MAPE,0.5003226399421692,OptimiserType.AdamW,28,12
1874,0.7,3,Experimental,MAE,22.97129440307617,OptimiserType.AdamW,28,12
1875,0.7,3,Experimental,MSE,601.9319458007812,OptimiserType.AdamW,28,12
1876,0.7,3,Experimental,RMSE,22.83132553100586,OptimiserType.AdamW,29,12
1877,0.7,3,Experimental,MAPE,0.4964799284934997,OptimiserType.AdamW,29,12
1878,0.7,3,Experimental,MAE,21.435461044311523,OptimiserType.AdamW,29,12
1879,0.7,3,Experimental,MSE,528.3381958007812,OptimiserType.AdamW,29,12
1880,0.7,3,Experimental,RMSE,21.51752281188965,OptimiserType.AdamW,30,12
1881,0.7,3,Experimental,MAPE,0.4947156310081482,OptimiserType.AdamW,30,12
1882,0.7,3,Experimental,MAE,19.92885398864746,OptimiserType.AdamW,30,12
1883,0.7,3,Experimental,MSE,469.6315002441406,OptimiserType.AdamW,30,12
1884,0.7,3,Experimental,RMSE,20.425920486450195,OptimiserType.AdamW,31,12
1885,0.7,3,Experimental,MAPE,0.4945659041404724,OptimiserType.AdamW,31,12
1886,0.7,3,Experimental,MAE,18.44084930419922,OptimiserType.AdamW,31,12
1887,0.7,3,Experimental,MSE,427.9375915527344,OptimiserType.AdamW,31,12
1888,0.7,3,Experimental,RMSE,19.6054744720459,OptimiserType.AdamW,32,12
1889,0.7,3,Experimental,MAPE,0.4963158071041107,OptimiserType.AdamW,32,12
1890,0.7,3,Experimental,MAE,16.994882583618164,OptimiserType.AdamW,32,12
1891,0.7,3,Experimental,MSE,405.4402465820313,OptimiserType.AdamW,32,12
1892,0.7,3,Experimental,RMSE,19.114885330200195,OptimiserType.AdamW,33,12
1893,0.7,3,Experimental,MAPE,0.5008687376976013,OptimiserType.AdamW,33,12
1894,0.7,3,Experimental,MAE,15.65260410308838,OptimiserType.AdamW,33,12
1895,0.7,3,Experimental,MSE,404.3375549316406,OptimiserType.AdamW,33,12
1896,0.7,3,Experimental,RMSE,19.03612899780273,OptimiserType.AdamW,34,12
1897,0.7,3,Experimental,MAPE,0.513410210609436,OptimiserType.AdamW,34,12
1898,0.7,3,Experimental,MAE,14.769277572631836,OptimiserType.AdamW,34,12
1899,0.7,3,Experimental,MSE,426.5414733886719,OptimiserType.AdamW,34,12
1900,0.7,3,Experimental,RMSE,19.436756134033203,OptimiserType.AdamW,35,12
1901,0.7,3,Experimental,MAPE,0.545371949672699,OptimiserType.AdamW,35,12
1902,0.7,3,Experimental,MAE,15.269747734069824,OptimiserType.AdamW,35,12
1903,0.7,3,Experimental,MSE,469.2044982910156,OptimiserType.AdamW,35,12
1904,0.7,3,Experimental,RMSE,20.20384788513184,OptimiserType.AdamW,36,12
1905,0.7,3,Experimental,MAPE,0.5800054669380188,OptimiserType.AdamW,36,12
1906,0.7,3,Experimental,MAE,16.2080135345459,OptimiserType.AdamW,36,12
1907,0.7,3,Experimental,MSE,521.2484130859375,OptimiserType.AdamW,36,12
1908,0.7,3,Experimental,RMSE,21.04547691345215,OptimiserType.AdamW,37,12
1909,0.7,3,Experimental,MAPE,0.6093935966491699,OptimiserType.AdamW,37,12
1910,0.7,3,Experimental,MAE,17.151264190673828,OptimiserType.AdamW,37,12
1911,0.7,3,Experimental,MSE,569.2029418945312,OptimiserType.AdamW,37,12
1912,0.7,3,Experimental,RMSE,21.665985107421875,OptimiserType.AdamW,38,12
1913,0.7,3,Experimental,MAPE,0.6286274194717407,OptimiserType.AdamW,38,12
1914,0.7,3,Experimental,MAE,17.813770294189453,OptimiserType.AdamW,38,12
1915,0.7,3,Experimental,MSE,602.2797241210938,OptimiserType.AdamW,38,12
1916,0.7,3,Experimental,RMSE,21.92319679260254,OptimiserType.AdamW,39,12
1917,0.7,3,Experimental,MAPE,0.6362507343292236,OptimiserType.AdamW,39,12
1918,0.7,3,Experimental,MAE,18.081188201904297,OptimiserType.AdamW,39,12
1919,0.7,3,Experimental,MSE,615.7874755859375,OptimiserType.AdamW,39,12
1920,0.7,3,Experimental,RMSE,21.812131881713867,OptimiserType.AdamW,40,12
1921,0.7,3,Experimental,MAPE,0.6331395506858826,OptimiserType.AdamW,40,12
1922,0.7,3,Experimental,MAE,17.9666805267334,OptimiserType.AdamW,40,12
1923,0.7,3,Experimental,MSE,610.218017578125,OptimiserType.AdamW,40,12
1924,0.7,3,Experimental,RMSE,21.77067756652832,OptimiserType.AdamW,41,12
1925,0.7,3,Experimental,MAPE,0.631939709186554,OptimiserType.AdamW,41,12
1926,0.7,3,Experimental,MAE,17.92379379272461,OptimiserType.AdamW,41,12
1927,0.7,3,Experimental,MSE,608.08544921875,OptimiserType.AdamW,41,12
1928,0.7,3,Experimental,RMSE,21.70406723022461,OptimiserType.AdamW,42,12
1929,0.7,3,Experimental,MAPE,0.6299973726272583,OptimiserType.AdamW,42,12
1930,0.7,3,Experimental,MAE,17.854488372802734,OptimiserType.AdamW,42,12
1931,0.7,3,Experimental,MSE,604.64990234375,OptimiserType.AdamW,42,12
1932,0.7,3,Experimental,RMSE,21.61713409423828,OptimiserType.AdamW,43,12
1933,0.7,3,Experimental,MAPE,0.6274362802505493,OptimiserType.AdamW,43,12
1934,0.7,3,Experimental,MAE,17.763751983642578,OptimiserType.AdamW,43,12
1935,0.7,3,Experimental,MSE,600.1380615234375,OptimiserType.AdamW,43,12
1936,0.7,3,Experimental,RMSE,21.51395034790039,OptimiserType.AdamW,44,12
1937,0.7,3,Experimental,MAPE,0.624363362789154,OptimiserType.AdamW,44,12
1938,0.7,3,Experimental,MAE,17.65544319152832,OptimiserType.AdamW,44,12
1939,0.7,3,Experimental,MSE,594.759033203125,OptimiserType.AdamW,44,12
1940,0.3,5,Experimental,RMSE,58.21570587158203,OptimiserType.RMSprop,0,13
1941,0.3,5,Experimental,MAPE,1.0078041553497314,OptimiserType.RMSprop,0,13
1942,0.3,5,Experimental,MAE,56.027931213378906,OptimiserType.RMSprop,0,13
1943,0.3,5,Experimental,MSE,3463.919189453125,OptimiserType.RMSprop,0,13
1944,0.3,5,Experimental,RMSE,74.04497528076172,OptimiserType.RMSprop,1,13
1945,0.3,5,Experimental,MAPE,1.3789499998092651,OptimiserType.RMSprop,1,13
1946,0.3,5,Experimental,MAE,72.41999053955078,OptimiserType.RMSprop,1,13
1947,0.3,5,Experimental,MSE,5566.84423828125,OptimiserType.RMSprop,1,13
1948,0.3,5,Experimental,RMSE,56.32672119140625,OptimiserType.RMSprop,2,13
1949,0.3,5,Experimental,MAPE,0.963538944721222,OptimiserType.RMSprop,2,13
1950,0.3,5,Experimental,MAE,54.05288696289063,OptimiserType.RMSprop,2,13
1951,0.3,5,Experimental,MSE,3246.2255859375,OptimiserType.RMSprop,2,13
1952,0.3,5,Experimental,RMSE,45.361087799072266,OptimiserType.RMSprop,3,13
1953,0.3,5,Experimental,MAPE,0.7054997682571411,OptimiserType.RMSprop,3,13
1954,0.3,5,Experimental,MAE,42.410438537597656,OptimiserType.RMSprop,3,13
1955,0.3,5,Experimental,MSE,2120.063232421875,OptimiserType.RMSprop,3,13
1956,0.3,5,Experimental,RMSE,26.38915252685547,OptimiserType.RMSprop,4,13
1957,0.3,5,Experimental,MAPE,0.4970475137233734,OptimiserType.RMSprop,4,13
1958,0.3,5,Experimental,MAE,25.06305694580078,OptimiserType.RMSprop,4,13
1959,0.3,5,Experimental,MSE,717.157470703125,OptimiserType.RMSprop,4,13
1960,0.3,5,Experimental,RMSE,18.0390682220459,OptimiserType.RMSprop,5,13
1961,0.3,5,Experimental,MAPE,0.5418879985809326,OptimiserType.RMSprop,5,13
1962,0.3,5,Experimental,MAE,13.857501983642578,OptimiserType.RMSprop,5,13
1963,0.3,5,Experimental,MSE,466.528076171875,OptimiserType.RMSprop,5,13
1964,0.3,5,Experimental,RMSE,23.497446060180664,OptimiserType.RMSprop,6,13
1965,0.3,5,Experimental,MAPE,0.4872548282146454,OptimiserType.RMSprop,6,13
1966,0.3,5,Experimental,MAE,22.50655174255371,OptimiserType.RMSprop,6,13
1967,0.3,5,Experimental,MSE,563.8109130859375,OptimiserType.RMSprop,6,13
1968,0.3,5,Experimental,RMSE,17.195043563842773,OptimiserType.RMSprop,7,13
1969,0.3,5,Experimental,MAPE,0.4982261657714844,OptimiserType.RMSprop,7,13
1970,0.3,5,Experimental,MAE,13.431694984436035,OptimiserType.RMSprop,7,13
1971,0.3,5,Experimental,MSE,384.3048400878906,OptimiserType.RMSprop,7,13
1972,0.3,5,Experimental,RMSE,25.328975677490234,OptimiserType.RMSprop,8,13
1973,0.3,5,Experimental,MAPE,0.7321938872337341,OptimiserType.RMSprop,8,13
1974,0.3,5,Experimental,MAE,21.088972091674805,OptimiserType.RMSprop,8,13
1975,0.3,5,Experimental,MSE,810.102783203125,OptimiserType.RMSprop,8,13
1976,0.3,5,Experimental,RMSE,23.251243591308597,OptimiserType.RMSprop,9,13
1977,0.3,5,Experimental,MAPE,0.4863830208778381,OptimiserType.RMSprop,9,13
1978,0.3,5,Experimental,MAE,22.28413963317871,OptimiserType.RMSprop,9,13
1979,0.3,5,Experimental,MSE,551.6940307617188,OptimiserType.RMSprop,9,13
1980,0.3,5,Experimental,RMSE,18.4478816986084,OptimiserType.RMSprop,10,13
1981,0.3,5,Experimental,MAPE,0.4819353222846985,OptimiserType.RMSprop,10,13
1982,0.3,5,Experimental,MAE,16.8251895904541,OptimiserType.RMSprop,10,13
1983,0.3,5,Experimental,MSE,358.6915588378906,OptimiserType.RMSprop,10,13
1984,0.3,5,Experimental,RMSE,17.388019561767578,OptimiserType.RMSprop,11,13
1985,0.3,5,Experimental,MAPE,0.5150139927864075,OptimiserType.RMSprop,11,13
1986,0.3,5,Experimental,MAE,13.111368179321287,OptimiserType.RMSprop,11,13
1987,0.3,5,Experimental,MSE,424.3572998046875,OptimiserType.RMSprop,11,13
1988,0.3,5,Experimental,RMSE,17.181486129760742,OptimiserType.RMSprop,12,13
1989,0.3,5,Experimental,MAPE,0.4919813871383667,OptimiserType.RMSprop,12,13
1990,0.3,5,Experimental,MAE,13.97549819946289,OptimiserType.RMSprop,12,13
1991,0.3,5,Experimental,MSE,364.1566162109375,OptimiserType.RMSprop,12,13
1992,0.3,5,Experimental,RMSE,19.531719207763672,OptimiserType.RMSprop,13,13
1993,0.3,5,Experimental,MAPE,0.5921236872673035,OptimiserType.RMSprop,13,13
1994,0.3,5,Experimental,MAE,15.49899196624756,OptimiserType.RMSprop,13,13
1995,0.3,5,Experimental,MSE,547.0166015625,OptimiserType.RMSprop,13,13
1996,0.3,5,Experimental,RMSE,18.92529296875,OptimiserType.RMSprop,14,13
1997,0.3,5,Experimental,MAPE,0.4808992743492126,OptimiserType.RMSprop,14,13
1998,0.3,5,Experimental,MAE,17.5643310546875,OptimiserType.RMSprop,14,13
1999,0.3,5,Experimental,MSE,370.9044494628906,OptimiserType.RMSprop,14,13
2000,0.3,5,Experimental,RMSE,17.1019344329834,OptimiserType.RMSprop,15,13
2001,0.3,5,Experimental,MAPE,0.4954563677310943,OptimiserType.RMSprop,15,13
2002,0.3,5,Experimental,MAE,13.55020236968994,OptimiserType.RMSprop,15,13
2003,0.3,5,Experimental,MSE,375.5706481933594,OptimiserType.RMSprop,15,13
2004,0.3,5,Experimental,RMSE,18.96857452392578,OptimiserType.RMSprop,16,13
2005,0.3,5,Experimental,MAPE,0.5765762329101562,OptimiserType.RMSprop,16,13
2006,0.3,5,Experimental,MAE,14.9090576171875,OptimiserType.RMSprop,16,13
2007,0.3,5,Experimental,MSE,522.4373779296875,OptimiserType.RMSprop,16,13
2008,0.3,5,Experimental,RMSE,18.287227630615234,OptimiserType.RMSprop,17,13
2009,0.3,5,Experimental,MAPE,0.481656014919281,OptimiserType.RMSprop,17,13
2010,0.3,5,Experimental,MAE,16.61802864074707,OptimiserType.RMSprop,17,13
2011,0.3,5,Experimental,MSE,354.57080078125,OptimiserType.RMSprop,17,13
2012,0.3,5,Experimental,RMSE,18.061368942260746,OptimiserType.RMSprop,18,13
2013,0.3,5,Experimental,MAPE,0.482304573059082,OptimiserType.RMSprop,18,13
2014,0.3,5,Experimental,MAE,16.235689163208008,OptimiserType.RMSprop,18,13
2015,0.3,5,Experimental,MSE,350.515625,OptimiserType.RMSprop,18,13
2016,0.3,5,Experimental,RMSE,17.86060333251953,OptimiserType.RMSprop,19,13
2017,0.3,5,Experimental,MAPE,0.4831002950668335,OptimiserType.RMSprop,19,13
2018,0.3,5,Experimental,MAE,15.86802577972412,OptimiserType.RMSprop,19,13
2019,0.3,5,Experimental,MSE,348.02557373046875,OptimiserType.RMSprop,19,13
2020,0.3,5,Experimental,RMSE,17.68437385559082,OptimiserType.RMSprop,20,13
2021,0.3,5,Experimental,MAPE,0.4840492308139801,OptimiserType.RMSprop,20,13
2022,0.3,5,Experimental,MAE,15.51637840270996,OptimiserType.RMSprop,20,13
2023,0.3,5,Experimental,MSE,347.0274963378906,OptimiserType.RMSprop,20,13
2024,0.3,5,Experimental,RMSE,17.532039642333984,OptimiserType.RMSprop,21,13
2025,0.3,5,Experimental,MAPE,0.485150545835495,OptimiserType.RMSprop,21,13
2026,0.3,5,Experimental,MAE,15.181248664855955,OptimiserType.RMSprop,21,13
2027,0.3,5,Experimental,MSE,347.43719482421875,OptimiserType.RMSprop,21,13
2028,0.1,3,Experimental,RMSE,57.50703811645508,OptimiserType.Adamax,0,14
2029,0.1,3,Experimental,MAPE,0.9911562204360962,OptimiserType.Adamax,0,14
2030,0.1,3,Experimental,MAE,55.28641128540039,OptimiserType.Adamax,0,14
2031,0.1,3,Experimental,MSE,3381.46435546875,OptimiserType.Adamax,0,14
2032,0.1,3,Experimental,RMSE,57.48626708984375,OptimiserType.Adamax,1,14
2033,0.1,3,Experimental,MAPE,0.9906799793243408,OptimiserType.Adamax,1,14
2034,0.1,3,Experimental,MAE,55.26535034179688,OptimiserType.Adamax,1,14
2035,0.1,3,Experimental,MSE,3379.04345703125,OptimiserType.Adamax,1,14
2036,0.1,3,Experimental,RMSE,57.46495819091797,OptimiserType.Adamax,2,14
2037,0.1,3,Experimental,MAPE,0.9901819229125975,OptimiserType.Adamax,2,14
2038,0.1,3,Experimental,MAE,55.24277114868164,OptimiserType.Adamax,2,14
2039,0.1,3,Experimental,MSE,3376.616943359375,OptimiserType.Adamax,2,14
2040,0.1,3,Experimental,RMSE,57.44398498535156,OptimiserType.Adamax,3,14
2041,0.1,3,Experimental,MAPE,0.9896703362464904,OptimiserType.Adamax,3,14
2042,0.1,3,Experimental,MAE,55.221290588378906,OptimiserType.Adamax,3,14
2043,0.1,3,Experimental,MSE,3374.151123046875,OptimiserType.Adamax,3,14
2044,0.1,3,Experimental,RMSE,57.42266082763672,OptimiserType.Adamax,4,14
2045,0.1,3,Experimental,MAPE,0.9891812801361084,OptimiserType.Adamax,4,14
2046,0.1,3,Experimental,MAE,55.19838333129883,OptimiserType.Adamax,4,14
2047,0.1,3,Experimental,MSE,3371.6875,OptimiserType.Adamax,4,14
2048,0.1,3,Experimental,RMSE,57.40089797973633,OptimiserType.Adamax,5,14
2049,0.1,3,Experimental,MAPE,0.988674521446228,OptimiserType.Adamax,5,14
2050,0.1,3,Experimental,MAE,55.17576217651367,OptimiserType.Adamax,5,14
2051,0.1,3,Experimental,MSE,3369.191162109375,OptimiserType.Adamax,5,14
2052,0.1,3,Experimental,RMSE,57.37929534912109,OptimiserType.Adamax,6,14
2053,0.1,3,Experimental,MAPE,0.9881528615951538,OptimiserType.Adamax,6,14
2054,0.1,3,Experimental,MAE,55.154273986816406,OptimiserType.Adamax,6,14
2055,0.1,3,Experimental,MSE,3366.693359375,OptimiserType.Adamax,6,14
2056,0.1,3,Experimental,RMSE,57.35739517211914,OptimiserType.Adamax,7,14
2057,0.1,3,Experimental,MAPE,0.9876440167427064,OptimiserType.Adamax,7,14
2058,0.1,3,Experimental,MAE,55.12989044189453,OptimiserType.Adamax,7,14
2059,0.1,3,Experimental,MSE,3364.152099609375,OptimiserType.Adamax,7,14
2060,0.1,3,Experimental,RMSE,57.335391998291016,OptimiserType.Adamax,8,14
2061,0.1,3,Experimental,MAPE,0.9871322512626648,OptimiserType.Adamax,8,14
2062,0.1,3,Experimental,MAE,55.10688781738281,OptimiserType.Adamax,8,14
2063,0.1,3,Experimental,MSE,3361.61962890625,OptimiserType.Adamax,8,14
2064,0.1,3,Experimental,RMSE,57.31298828125,OptimiserType.Adamax,9,14
2065,0.1,3,Experimental,MAPE,0.9866005778312684,OptimiserType.Adamax,9,14
2066,0.1,3,Experimental,MAE,55.08421325683594,OptimiserType.Adamax,9,14
2067,0.1,3,Experimental,MSE,3359.0458984375,OptimiserType.Adamax,9,14
2068,0.1,3,Experimental,RMSE,57.29058074951172,OptimiserType.Adamax,10,14
2069,0.1,3,Experimental,MAPE,0.9860727787017822,OptimiserType.Adamax,10,14
2070,0.1,3,Experimental,MAE,55.06097030639648,OptimiserType.Adamax,10,14
2071,0.1,3,Experimental,MSE,3356.465576171875,OptimiserType.Adamax,10,14
2072,0.1,3,Experimental,RMSE,57.267974853515625,OptimiserType.Adamax,11,14
2073,0.1,3,Experimental,MAPE,0.9855474829673768,OptimiserType.Adamax,11,14
2074,0.1,3,Experimental,MAE,55.03642654418945,OptimiserType.Adamax,11,14
2075,0.1,3,Experimental,MSE,3353.838134765625,OptimiserType.Adamax,11,14
2076,0.1,3,Experimental,RMSE,57.245113372802734,OptimiserType.Adamax,12,14
2077,0.1,3,Experimental,MAPE,0.9850057363510132,OptimiserType.Adamax,12,14
2078,0.1,3,Experimental,MAE,55.01274871826172,OptimiserType.Adamax,12,14
2079,0.1,3,Experimental,MSE,3351.202392578125,OptimiserType.Adamax,12,14
2080,0.1,3,Experimental,RMSE,57.221900939941406,OptimiserType.Adamax,13,14
2081,0.1,3,Experimental,MAPE,0.9844571948051452,OptimiserType.Adamax,13,14
2082,0.1,3,Experimental,MAE,54.98832321166992,OptimiserType.Adamax,13,14
2083,0.1,3,Experimental,MSE,3348.556396484375,OptimiserType.Adamax,13,14
2084,0.1,3,Experimental,RMSE,57.19873046875,OptimiserType.Adamax,14,14
2085,0.1,3,Experimental,MAPE,0.9839116930961608,OptimiserType.Adamax,14,14
2086,0.1,3,Experimental,MAE,54.96497344970703,OptimiserType.Adamax,14,14
2087,0.1,3,Experimental,MSE,3345.8671875,OptimiserType.Adamax,14,14
2088,0.1,3,Experimental,RMSE,57.17528533935547,OptimiserType.Adamax,15,14
2089,0.1,3,Experimental,MAPE,0.9833642244338988,OptimiserType.Adamax,15,14
2090,0.1,3,Experimental,MAE,54.940040588378906,OptimiserType.Adamax,15,14
2091,0.1,3,Experimental,MSE,3343.165771484375,OptimiserType.Adamax,15,14
2092,0.1,3,Experimental,RMSE,57.15153884887695,OptimiserType.Adamax,16,14
2093,0.1,3,Experimental,MAPE,0.982805073261261,OptimiserType.Adamax,16,14
2094,0.1,3,Experimental,MAE,54.91502380371094,OptimiserType.Adamax,16,14
2095,0.1,3,Experimental,MSE,3340.431640625,OptimiserType.Adamax,16,14
2096,0.1,3,Experimental,RMSE,57.12762451171875,OptimiserType.Adamax,17,14
2097,0.1,3,Experimental,MAPE,0.982236623764038,OptimiserType.Adamax,17,14
2098,0.1,3,Experimental,MAE,54.89007568359375,OptimiserType.Adamax,17,14
2099,0.1,3,Experimental,MSE,3337.682861328125,OptimiserType.Adamax,17,14
2100,0.1,3,Experimental,RMSE,57.1032829284668,OptimiserType.Adamax,18,14
2101,0.1,3,Experimental,MAPE,0.981667160987854,OptimiserType.Adamax,18,14
2102,0.1,3,Experimental,MAE,54.86509323120117,OptimiserType.Adamax,18,14
2103,0.1,3,Experimental,MSE,3334.897705078125,OptimiserType.Adamax,18,14
2104,0.1,3,Experimental,RMSE,57.07896041870117,OptimiserType.Adamax,19,14
2105,0.1,3,Experimental,MAPE,0.9811001420021056,OptimiserType.Adamax,19,14
2106,0.1,3,Experimental,MAE,54.8383903503418,OptimiserType.Adamax,19,14
2107,0.1,3,Experimental,MSE,3332.092041015625,OptimiserType.Adamax,19,14
2108,0.1,3,Experimental,RMSE,57.05426788330078,OptimiserType.Adamax,20,14
2109,0.1,3,Experimental,MAPE,0.9805185198783876,OptimiserType.Adamax,20,14
2110,0.1,3,Experimental,MAE,54.81303787231445,OptimiserType.Adamax,20,14
2111,0.1,3,Experimental,MSE,3329.253662109375,OptimiserType.Adamax,20,14
2112,0.1,3,Experimental,RMSE,57.0294075012207,OptimiserType.Adamax,21,14
2113,0.1,3,Experimental,MAPE,0.9799287915229796,OptimiserType.Adamax,21,14
2114,0.1,3,Experimental,MAE,54.786468505859375,OptimiserType.Adamax,21,14
2115,0.1,3,Experimental,MSE,3326.394775390625,OptimiserType.Adamax,21,14
2116,0.1,3,Experimental,RMSE,57.0042724609375,OptimiserType.Adamax,22,14
2117,0.1,3,Experimental,MAPE,0.9793347716331482,OptimiserType.Adamax,22,14
2118,0.1,3,Experimental,MAE,54.76081848144531,OptimiserType.Adamax,22,14
2119,0.1,3,Experimental,MSE,3323.502197265625,OptimiserType.Adamax,22,14
