,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal,DistanceType
160,STCONV,0.1,1,ExperimentalLR,RMSE,17.017566680908203,29,AdamW,b9a97_00001,Validation,Geodesic
161,STCONV,0.1,1,ExperimentalLR,MAPE,0.3820312619209289,29,AdamW,b9a97_00001,Validation,Geodesic
162,STCONV,0.1,1,ExperimentalLR,MAE,10.261768341064451,29,AdamW,b9a97_00001,Validation,Geodesic
163,STCONV,0.1,1,ExperimentalLR,MSE,307.7289123535156,29,AdamW,b9a97_00001,Validation,Geodesic
164,STCONV,0.1,1,ExperimentalLR,RMSE,17.017566680908203,29,AdamW,b9a97_00001,Test,Geodesic
165,STCONV,0.1,1,ExperimentalLR,MAPE,0.3820312619209289,29,AdamW,b9a97_00001,Test,Geodesic
166,STCONV,0.1,1,ExperimentalLR,MAE,10.261768341064451,29,AdamW,b9a97_00001,Test,Geodesic
167,STCONV,0.1,1,ExperimentalLR,MSE,307.7289123535156,29,AdamW,b9a97_00001,Test,Geodesic
168,STCONV,0.1,1,ExperimentalLR,RMSE,55.44399642944336,0,RMSprop,b9a97_00002,Validation,Geodesic
169,STCONV,0.1,1,ExperimentalLR,MAPE,0.9022188782691956,0,RMSprop,b9a97_00002,Validation,Geodesic
170,STCONV,0.1,1,ExperimentalLR,MAE,53.06635284423828,0,RMSprop,b9a97_00002,Validation,Geodesic
171,STCONV,0.1,1,ExperimentalLR,MSE,3080.259521484375,0,RMSprop,b9a97_00002,Validation,Geodesic
172,STCONV,0.1,1,ExperimentalLR,RMSE,34.52423095703125,1,RMSprop,b9a97_00002,Validation,Geodesic
173,STCONV,0.1,1,ExperimentalLR,MAPE,0.5688642859458923,1,RMSprop,b9a97_00002,Validation,Geodesic
174,STCONV,0.1,1,ExperimentalLR,MAE,27.025535583496094,1,RMSprop,b9a97_00002,Validation,Geodesic
175,STCONV,0.1,1,ExperimentalLR,MSE,1197.47509765625,1,RMSprop,b9a97_00002,Validation,Geodesic
176,STCONV,0.1,1,ExperimentalLR,RMSE,16.357240676879883,2,RMSprop,b9a97_00002,Validation,Geodesic
177,STCONV,0.1,1,ExperimentalLR,MAPE,0.3795504570007324,2,RMSprop,b9a97_00002,Validation,Geodesic
178,STCONV,0.1,1,ExperimentalLR,MAE,12.28230094909668,2,RMSprop,b9a97_00002,Validation,Geodesic
179,STCONV,0.1,1,ExperimentalLR,MSE,274.7887268066406,2,RMSprop,b9a97_00002,Validation,Geodesic
180,STCONV,0.1,1,ExperimentalLR,RMSE,17.24405860900879,3,RMSprop,b9a97_00002,Validation,Geodesic
181,STCONV,0.1,1,ExperimentalLR,MAPE,0.3877787292003631,3,RMSprop,b9a97_00002,Validation,Geodesic
182,STCONV,0.1,1,ExperimentalLR,MAE,10.771648406982422,3,RMSprop,b9a97_00002,Validation,Geodesic
183,STCONV,0.1,1,ExperimentalLR,MSE,312.69635009765625,3,RMSprop,b9a97_00002,Validation,Geodesic
184,STCONV,0.1,1,ExperimentalLR,RMSE,17.686248779296875,4,RMSprop,b9a97_00002,Validation,Geodesic
185,STCONV,0.1,1,ExperimentalLR,MAPE,0.3968502879142761,4,RMSprop,b9a97_00002,Validation,Geodesic
186,STCONV,0.1,1,ExperimentalLR,MAE,11.2203369140625,4,RMSprop,b9a97_00002,Validation,Geodesic
187,STCONV,0.1,1,ExperimentalLR,MSE,328.4747619628906,4,RMSprop,b9a97_00002,Validation,Geodesic
188,STCONV,0.1,1,ExperimentalLR,RMSE,17.337888717651367,5,RMSprop,b9a97_00002,Validation,Geodesic
189,STCONV,0.1,1,ExperimentalLR,MAPE,0.3873110711574554,5,RMSprop,b9a97_00002,Validation,Geodesic
190,STCONV,0.1,1,ExperimentalLR,MAE,10.956299781799316,5,RMSprop,b9a97_00002,Validation,Geodesic
191,STCONV,0.1,1,ExperimentalLR,MSE,315.1835632324219,5,RMSprop,b9a97_00002,Validation,Geodesic
192,STCONV,0.1,1,ExperimentalLR,RMSE,17.308990478515625,6,RMSprop,b9a97_00002,Validation,Geodesic
193,STCONV,0.1,1,ExperimentalLR,MAPE,0.3846848607063293,6,RMSprop,b9a97_00002,Validation,Geodesic
194,STCONV,0.1,1,ExperimentalLR,MAE,10.484923362731934,6,RMSprop,b9a97_00002,Validation,Geodesic
195,STCONV,0.1,1,ExperimentalLR,MSE,315.7548828125,6,RMSprop,b9a97_00002,Validation,Geodesic
196,STCONV,0.1,1,ExperimentalLR,RMSE,17.172178268432617,7,RMSprop,b9a97_00002,Validation,Geodesic
197,STCONV,0.1,1,ExperimentalLR,MAPE,0.3804167807102203,7,RMSprop,b9a97_00002,Validation,Geodesic
198,STCONV,0.1,1,ExperimentalLR,MAE,10.373664855957031,7,RMSprop,b9a97_00002,Validation,Geodesic
199,STCONV,0.1,1,ExperimentalLR,MSE,308.4302673339844,7,RMSprop,b9a97_00002,Validation,Geodesic
200,STCONV,0.1,1,ExperimentalLR,RMSE,17.2813777923584,8,RMSprop,b9a97_00002,Validation,Geodesic
201,STCONV,0.1,1,ExperimentalLR,MAPE,0.3803695440292358,8,RMSprop,b9a97_00002,Validation,Geodesic
202,STCONV,0.1,1,ExperimentalLR,MAE,10.573491096496582,8,RMSprop,b9a97_00002,Validation,Geodesic
203,STCONV,0.1,1,ExperimentalLR,MSE,310.5350646972656,8,RMSprop,b9a97_00002,Validation,Geodesic
204,STCONV,0.1,1,ExperimentalLR,RMSE,17.203746795654297,9,RMSprop,b9a97_00002,Validation,Geodesic
205,STCONV,0.1,1,ExperimentalLR,MAPE,0.3800959587097168,9,RMSprop,b9a97_00002,Validation,Geodesic
206,STCONV,0.1,1,ExperimentalLR,MAE,10.415741920471191,9,RMSprop,b9a97_00002,Validation,Geodesic
207,STCONV,0.1,1,ExperimentalLR,MSE,308.93463134765625,9,RMSprop,b9a97_00002,Validation,Geodesic
208,STCONV,0.1,1,ExperimentalLR,RMSE,17.157089233398438,10,RMSprop,b9a97_00002,Validation,Geodesic
209,STCONV,0.1,1,ExperimentalLR,MAPE,0.3794520199298858,10,RMSprop,b9a97_00002,Validation,Geodesic
210,STCONV,0.1,1,ExperimentalLR,MAE,10.311796188354492,10,RMSprop,b9a97_00002,Validation,Geodesic
211,STCONV,0.1,1,ExperimentalLR,MSE,307.9892883300781,10,RMSprop,b9a97_00002,Validation,Geodesic
212,STCONV,0.1,1,ExperimentalLR,RMSE,17.153635025024414,11,RMSprop,b9a97_00002,Validation,Geodesic
213,STCONV,0.1,1,ExperimentalLR,MAPE,0.3796825110912323,11,RMSprop,b9a97_00002,Validation,Geodesic
214,STCONV,0.1,1,ExperimentalLR,MAE,10.315114974975586,11,RMSprop,b9a97_00002,Validation,Geodesic
215,STCONV,0.1,1,ExperimentalLR,MSE,308.0097961425781,11,RMSprop,b9a97_00002,Validation,Geodesic
216,STCONV,0.1,1,ExperimentalLR,RMSE,17.102798461914062,12,RMSprop,b9a97_00002,Validation,Geodesic
217,STCONV,0.1,1,ExperimentalLR,MAPE,0.3787449598312378,12,RMSprop,b9a97_00002,Validation,Geodesic
218,STCONV,0.1,1,ExperimentalLR,MAE,10.330830574035645,12,RMSprop,b9a97_00002,Validation,Geodesic
219,STCONV,0.1,1,ExperimentalLR,MSE,305.88360595703125,12,RMSprop,b9a97_00002,Validation,Geodesic
220,STCONV,0.1,1,ExperimentalLR,RMSE,17.093618392944336,13,RMSprop,b9a97_00002,Validation,Geodesic
221,STCONV,0.1,1,ExperimentalLR,MAPE,0.3783811628818512,13,RMSprop,b9a97_00002,Validation,Geodesic
222,STCONV,0.1,1,ExperimentalLR,MAE,9.960673332214355,13,RMSprop,b9a97_00002,Validation,Geodesic
223,STCONV,0.1,1,ExperimentalLR,MSE,309.0783386230469,13,RMSprop,b9a97_00002,Validation,Geodesic
224,STCONV,0.1,1,ExperimentalLR,RMSE,17.148733139038086,14,RMSprop,b9a97_00002,Validation,Geodesic
225,STCONV,0.1,1,ExperimentalLR,MAPE,0.3789061605930328,14,RMSprop,b9a97_00002,Validation,Geodesic
226,STCONV,0.1,1,ExperimentalLR,MAE,9.897028923034668,14,RMSprop,b9a97_00002,Validation,Geodesic
227,STCONV,0.1,1,ExperimentalLR,MSE,311.8645324707031,14,RMSprop,b9a97_00002,Validation,Geodesic
