,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
253,LSTM,0.1,1,ExperimentalLR,MAPE,0.5015679597854614,5,Adamax,1da6e_00004,Test
254,LSTM,0.1,1,ExperimentalLR,MAE,12.28437042236328,5,Adamax,1da6e_00004,Test
255,LSTM,0.1,1,ExperimentalLR,MSE,407.32958984375,5,Adamax,1da6e_00004,Test
256,LSTM,0.1,1,ExperimentalLR,RMSE,16.58199119567871,0,Adam,1da6e_00005,Validation
257,LSTM,0.1,1,ExperimentalLR,MAPE,0.5120654702186584,0,Adam,1da6e_00005,Validation
258,LSTM,0.1,1,ExperimentalLR,MAE,12.332490921020508,0,Adam,1da6e_00005,Validation
259,LSTM,0.1,1,ExperimentalLR,MSE,432.9759826660156,0,Adam,1da6e_00005,Validation
260,LSTM,0.1,1,ExperimentalLR,RMSE,16.99315643310547,1,Adam,1da6e_00005,Validation
261,LSTM,0.1,1,ExperimentalLR,MAPE,0.5265974998474121,1,Adam,1da6e_00005,Validation
262,LSTM,0.1,1,ExperimentalLR,MAE,12.528178215026855,1,Adam,1da6e_00005,Validation
263,LSTM,0.1,1,ExperimentalLR,MSE,464.3726196289063,1,Adam,1da6e_00005,Validation
264,LSTM,0.1,1,ExperimentalLR,RMSE,16.697704315185547,2,Adam,1da6e_00005,Validation
265,LSTM,0.1,1,ExperimentalLR,MAPE,0.5180704593658447,2,Adam,1da6e_00005,Validation
266,LSTM,0.1,1,ExperimentalLR,MAE,12.32473373413086,2,Adam,1da6e_00005,Validation
267,LSTM,0.1,1,ExperimentalLR,MSE,448.13323974609375,2,Adam,1da6e_00005,Validation
268,LSTM,0.1,1,ExperimentalLR,RMSE,17.45501708984375,3,Adam,1da6e_00005,Validation
269,LSTM,0.1,1,ExperimentalLR,MAPE,0.5399702191352844,3,Adam,1da6e_00005,Validation
270,LSTM,0.1,1,ExperimentalLR,MAE,12.992192268371582,3,Adam,1da6e_00005,Validation
271,LSTM,0.1,1,ExperimentalLR,MSE,484.8173522949219,3,Adam,1da6e_00005,Validation
272,LSTM,0.1,1,ExperimentalLR,RMSE,17.35674285888672,4,Adam,1da6e_00005,Validation
273,LSTM,0.1,1,ExperimentalLR,MAPE,0.5370992422103882,4,Adam,1da6e_00005,Validation
274,LSTM,0.1,1,ExperimentalLR,MAE,12.882976531982422,4,Adam,1da6e_00005,Validation
275,LSTM,0.1,1,ExperimentalLR,MSE,480.7517395019531,4,Adam,1da6e_00005,Validation
276,LSTM,0.1,1,ExperimentalLR,RMSE,17.716001510620117,5,Adam,1da6e_00005,Validation
277,LSTM,0.1,1,ExperimentalLR,MAPE,0.5475584268569946,5,Adam,1da6e_00005,Validation
278,LSTM,0.1,1,ExperimentalLR,MAE,13.293187141418455,5,Adam,1da6e_00005,Validation
279,LSTM,0.1,1,ExperimentalLR,MSE,495.1946411132813,5,Adam,1da6e_00005,Validation
280,LSTM,0.1,1,ExperimentalLR,RMSE,17.715023040771484,6,Adam,1da6e_00005,Validation
281,LSTM,0.1,1,ExperimentalLR,MAPE,0.547530472278595,6,Adam,1da6e_00005,Validation
282,LSTM,0.1,1,ExperimentalLR,MAE,13.29200553894043,6,Adam,1da6e_00005,Validation
283,LSTM,0.1,1,ExperimentalLR,MSE,495.156005859375,6,Adam,1da6e_00005,Validation
284,LSTM,0.1,1,ExperimentalLR,RMSE,17.67889404296875,7,Adam,1da6e_00005,Validation
285,LSTM,0.1,1,ExperimentalLR,MAPE,0.5464826822280884,7,Adam,1da6e_00005,Validation
286,LSTM,0.1,1,ExperimentalLR,MAE,13.24947452545166,7,Adam,1da6e_00005,Validation
287,LSTM,0.1,1,ExperimentalLR,MSE,493.7474670410156,7,Adam,1da6e_00005,Validation
288,LSTM,0.1,1,ExperimentalLR,RMSE,16.697704315185547,7,Adam,1da6e_00005,Test
289,LSTM,0.1,1,ExperimentalLR,MAPE,0.5180704593658447,7,Adam,1da6e_00005,Test
290,LSTM,0.1,1,ExperimentalLR,MAE,12.32473373413086,7,Adam,1da6e_00005,Test
291,LSTM,0.1,1,ExperimentalLR,MSE,448.13323974609375,7,Adam,1da6e_00005,Test
292,LSTM,0.1,1,ExperimentalLR,RMSE,16.795534133911133,0,Adam,1da6e_00006,Validation
293,LSTM,0.1,1,ExperimentalLR,MAPE,0.5190833210945129,0,Adam,1da6e_00006,Validation
294,LSTM,0.1,1,ExperimentalLR,MAE,12.478211402893066,0,Adam,1da6e_00006,Validation
295,LSTM,0.1,1,ExperimentalLR,MSE,446.6018676757813,0,Adam,1da6e_00006,Validation
296,LSTM,0.1,1,ExperimentalLR,RMSE,16.37236785888672,1,Adam,1da6e_00006,Validation
297,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069674849510193,1,Adam,1da6e_00006,Validation
298,LSTM,0.1,1,ExperimentalLR,MAE,12.220043182373049,1,Adam,1da6e_00006,Validation
299,LSTM,0.1,1,ExperimentalLR,MSE,422.2551574707031,1,Adam,1da6e_00006,Validation
300,LSTM,0.1,1,ExperimentalLR,RMSE,16.730920791625977,2,Adam,1da6e_00006,Validation
301,LSTM,0.1,1,ExperimentalLR,MAPE,0.5190563201904297,2,Adam,1da6e_00006,Validation
302,LSTM,0.1,1,ExperimentalLR,MAE,12.343271255493164,2,Adam,1da6e_00006,Validation
303,LSTM,0.1,1,ExperimentalLR,MSE,450.1744689941406,2,Adam,1da6e_00006,Validation
304,LSTM,0.1,1,ExperimentalLR,RMSE,16.575510025024414,3,Adam,1da6e_00006,Validation
305,LSTM,0.1,1,ExperimentalLR,MAPE,0.514272928237915,3,Adam,1da6e_00006,Validation
306,LSTM,0.1,1,ExperimentalLR,MAE,12.26597023010254,3,Adam,1da6e_00006,Validation
307,LSTM,0.1,1,ExperimentalLR,MSE,439.90472412109375,3,Adam,1da6e_00006,Validation
308,LSTM,0.1,1,ExperimentalLR,RMSE,16.98879051208496,4,Adam,1da6e_00006,Validation
309,LSTM,0.1,1,ExperimentalLR,MAPE,0.5264697074890137,4,Adam,1da6e_00006,Validation
310,LSTM,0.1,1,ExperimentalLR,MAE,12.524459838867188,4,Adam,1da6e_00006,Validation
311,LSTM,0.1,1,ExperimentalLR,MSE,464.1567687988281,4,Adam,1da6e_00006,Validation
312,LSTM,0.1,1,ExperimentalLR,RMSE,17.635093688964844,5,Adam,1da6e_00006,Validation
313,LSTM,0.1,1,ExperimentalLR,MAPE,0.5452150702476501,5,Adam,1da6e_00006,Validation
314,LSTM,0.1,1,ExperimentalLR,MAE,13.198769569396973,5,Adam,1da6e_00006,Validation
315,LSTM,0.1,1,ExperimentalLR,MSE,492.02935791015625,5,Adam,1da6e_00006,Validation
316,LSTM,0.1,1,ExperimentalLR,RMSE,17.679298400878906,6,Adam,1da6e_00006,Validation
317,LSTM,0.1,1,ExperimentalLR,MAPE,0.5464942455291748,6,Adam,1da6e_00006,Validation
318,LSTM,0.1,1,ExperimentalLR,MAE,13.249895095825195,6,Adam,1da6e_00006,Validation
319,LSTM,0.1,1,ExperimentalLR,MSE,493.7635192871094,6,Adam,1da6e_00006,Validation
320,LSTM,0.1,1,ExperimentalLR,RMSE,16.37236785888672,6,Adam,1da6e_00006,Test
321,LSTM,0.1,1,ExperimentalLR,MAPE,0.5069674849510193,6,Adam,1da6e_00006,Test
322,LSTM,0.1,1,ExperimentalLR,MAE,12.220043182373049,6,Adam,1da6e_00006,Test
323,LSTM,0.1,1,ExperimentalLR,MSE,422.2551574707031,6,Adam,1da6e_00006,Test
324,LSTM,0.1,1,ExperimentalLR,RMSE,16.888362884521484,0,Adam,1da6e_00007,Validation
325,LSTM,0.1,1,ExperimentalLR,MAPE,0.5224892497062683,0,Adam,1da6e_00007,Validation
326,LSTM,0.1,1,ExperimentalLR,MAE,12.502009391784668,0,Adam,1da6e_00007,Validation
327,LSTM,0.1,1,ExperimentalLR,MSE,454.7041931152344,0,Adam,1da6e_00007,Validation
328,LSTM,0.1,1,ExperimentalLR,RMSE,16.56355857849121,1,Adam,1da6e_00007,Validation
329,LSTM,0.1,1,ExperimentalLR,MAPE,0.5138813853263855,1,Adam,1da6e_00007,Validation
330,LSTM,0.1,1,ExperimentalLR,MAE,12.2610445022583,1,Adam,1da6e_00007,Validation
331,LSTM,0.1,1,ExperimentalLR,MSE,439.024658203125,1,Adam,1da6e_00007,Validation
332,LSTM,0.1,1,ExperimentalLR,RMSE,17.371673583984375,2,Adam,1da6e_00007,Validation
333,LSTM,0.1,1,ExperimentalLR,MAPE,0.5375338196754456,2,Adam,1da6e_00007,Validation
334,LSTM,0.1,1,ExperimentalLR,MAE,12.899296760559082,2,Adam,1da6e_00007,Validation
335,LSTM,0.1,1,ExperimentalLR,MSE,481.374755859375,2,Adam,1da6e_00007,Validation
336,LSTM,0.1,1,ExperimentalLR,RMSE,18.02671813964844,3,Adam,1da6e_00007,Validation
337,LSTM,0.1,1,ExperimentalLR,MAPE,0.5565275549888611,3,Adam,1da6e_00007,Validation
338,LSTM,0.1,1,ExperimentalLR,MAE,13.665658950805664,3,Adam,1da6e_00007,Validation
339,LSTM,0.1,1,ExperimentalLR,MSE,507.0505065917969,3,Adam,1da6e_00007,Validation
340,LSTM,0.1,1,ExperimentalLR,RMSE,17.90700912475586,4,Adam,1da6e_00007,Validation
341,LSTM,0.1,1,ExperimentalLR,MAPE,0.5530865788459778,4,Adam,1da6e_00007,Validation
342,LSTM,0.1,1,ExperimentalLR,MAE,13.52106761932373,4,Adam,1da6e_00007,Validation
343,LSTM,0.1,1,ExperimentalLR,MSE,502.52642822265625,4,Adam,1da6e_00007,Validation
344,LSTM,0.1,1,ExperimentalLR,RMSE,17.80242919921875,5,Adam,1da6e_00007,Validation
345,LSTM,0.1,1,ExperimentalLR,MAPE,0.5500534772872925,5,Adam,1da6e_00007,Validation
346,LSTM,0.1,1,ExperimentalLR,MAE,13.3952054977417,5,Adam,1da6e_00007,Validation
347,LSTM,0.1,1,ExperimentalLR,MSE,498.5304870605469,5,Adam,1da6e_00007,Validation
348,LSTM,0.1,1,ExperimentalLR,RMSE,17.635900497436523,6,Adam,1da6e_00007,Validation
349,LSTM,0.1,1,ExperimentalLR,MAPE,0.5452379584312439,6,Adam,1da6e_00007,Validation
350,LSTM,0.1,1,ExperimentalLR,MAE,13.199584007263184,6,Adam,1da6e_00007,Validation
351,LSTM,0.1,1,ExperimentalLR,MSE,492.061279296875,6,Adam,1da6e_00007,Validation
352,LSTM,0.1,1,ExperimentalLR,RMSE,16.56355857849121,6,Adam,1da6e_00007,Test
353,LSTM,0.1,1,ExperimentalLR,MAPE,0.5138813853263855,6,Adam,1da6e_00007,Test
354,LSTM,0.1,1,ExperimentalLR,MAE,12.2610445022583,6,Adam,1da6e_00007,Test
355,LSTM,0.1,1,ExperimentalLR,MSE,439.024658203125,6,Adam,1da6e_00007,Test
356,LSTM,0.1,1,ExperimentalLR,RMSE,16.173166275024414,0,AdamW,1da6e_00008,Validation
357,LSTM,0.1,1,ExperimentalLR,MAPE,0.4857224225997925,0,AdamW,1da6e_00008,Validation
358,LSTM,0.1,1,ExperimentalLR,MAE,12.894294738769531,0,AdamW,1da6e_00008,Validation
359,LSTM,0.1,1,ExperimentalLR,MSE,357.97418212890625,0,AdamW,1da6e_00008,Validation
360,LSTM,0.1,1,ExperimentalLR,RMSE,16.957056045532227,1,AdamW,1da6e_00008,Validation
361,LSTM,0.1,1,ExperimentalLR,MAPE,0.5255700945854187,1,AdamW,1da6e_00008,Validation
362,LSTM,0.1,1,ExperimentalLR,MAE,12.498892784118652,1,AdamW,1da6e_00008,Validation
363,LSTM,0.1,1,ExperimentalLR,MSE,462.5784912109375,1,AdamW,1da6e_00008,Validation
364,LSTM,0.1,1,ExperimentalLR,RMSE,16.842987060546875,2,AdamW,1da6e_00008,Validation
365,LSTM,0.1,1,ExperimentalLR,MAPE,0.5223109126091003,2,AdamW,1da6e_00008,Validation
366,LSTM,0.1,1,ExperimentalLR,MAE,12.413960456848145,2,AdamW,1da6e_00008,Validation
367,LSTM,0.1,1,ExperimentalLR,MSE,456.6100463867188,2,AdamW,1da6e_00008,Validation
368,LSTM,0.1,1,ExperimentalLR,RMSE,16.6959285736084,3,AdamW,1da6e_00008,Validation
369,LSTM,0.1,1,ExperimentalLR,MAPE,0.5180179476737976,3,AdamW,1da6e_00008,Validation
370,LSTM,0.1,1,ExperimentalLR,MAE,12.323527336120604,3,AdamW,1da6e_00008,Validation
371,LSTM,0.1,1,ExperimentalLR,MSE,448.03411865234375,3,AdamW,1da6e_00008,Validation
372,LSTM,0.1,1,ExperimentalLR,RMSE,16.50554084777832,4,AdamW,1da6e_00008,Validation
373,LSTM,0.1,1,ExperimentalLR,MAPE,0.5119341611862183,4,AdamW,1da6e_00008,Validation
374,LSTM,0.1,1,ExperimentalLR,MAE,12.2399320602417,4,AdamW,1da6e_00008,Validation
375,LSTM,0.1,1,ExperimentalLR,MSE,434.5601196289063,4,AdamW,1da6e_00008,Validation
376,LSTM,0.1,1,ExperimentalLR,RMSE,16.50872802734375,5,AdamW,1da6e_00008,Validation
377,LSTM,0.1,1,ExperimentalLR,MAPE,0.5120376348495483,5,AdamW,1da6e_00008,Validation
378,LSTM,0.1,1,ExperimentalLR,MAE,12.24105453491211,5,AdamW,1da6e_00008,Validation
379,LSTM,0.1,1,ExperimentalLR,MSE,434.7911682128906,5,AdamW,1da6e_00008,Validation
380,LSTM,0.1,1,ExperimentalLR,RMSE,16.44954490661621,6,AdamW,1da6e_00008,Validation
381,LSTM,0.1,1,ExperimentalLR,MAPE,0.5099436640739441,6,AdamW,1da6e_00008,Validation
382,LSTM,0.1,1,ExperimentalLR,MAE,12.22632122039795,6,AdamW,1da6e_00008,Validation
383,LSTM,0.1,1,ExperimentalLR,MSE,429.7689514160156,6,AdamW,1da6e_00008,Validation
384,LSTM,0.1,1,ExperimentalLR,RMSE,16.521381378173828,7,AdamW,1da6e_00008,Validation
385,LSTM,0.1,1,ExperimentalLR,MAPE,0.5124733448028564,7,AdamW,1da6e_00008,Validation
386,LSTM,0.1,1,ExperimentalLR,MAE,12.245360374450684,7,AdamW,1da6e_00008,Validation
387,LSTM,0.1,1,ExperimentalLR,MSE,435.8023071289063,7,AdamW,1da6e_00008,Validation
388,LSTM,0.1,1,ExperimentalLR,RMSE,16.273771286010742,8,AdamW,1da6e_00008,Validation
389,LSTM,0.1,1,ExperimentalLR,MAPE,0.5025018453598022,8,AdamW,1da6e_00008,Validation
390,LSTM,0.1,1,ExperimentalLR,MAE,12.250381469726562,8,AdamW,1da6e_00008,Validation
391,LSTM,0.1,1,ExperimentalLR,MSE,410.0448913574219,8,AdamW,1da6e_00008,Validation
392,LSTM,0.1,1,ExperimentalLR,RMSE,16.269079208374023,9,AdamW,1da6e_00008,Validation
393,LSTM,0.1,1,ExperimentalLR,MAPE,0.5022563338279724,9,AdamW,1da6e_00008,Validation
394,LSTM,0.1,1,ExperimentalLR,MAE,12.253442764282228,9,AdamW,1da6e_00008,Validation
395,LSTM,0.1,1,ExperimentalLR,MSE,409.3456726074219,9,AdamW,1da6e_00008,Validation
396,LSTM,0.1,1,ExperimentalLR,RMSE,16.27071762084961,10,AdamW,1da6e_00008,Validation
397,LSTM,0.1,1,ExperimentalLR,MAPE,0.5023409128189087,10,AdamW,1da6e_00008,Validation
398,LSTM,0.1,1,ExperimentalLR,MAE,12.252360343933104,10,AdamW,1da6e_00008,Validation
399,LSTM,0.1,1,ExperimentalLR,MSE,409.588623046875,10,AdamW,1da6e_00008,Validation
400,LSTM,0.1,1,ExperimentalLR,RMSE,16.268396377563477,11,AdamW,1da6e_00008,Validation
401,LSTM,0.1,1,ExperimentalLR,MAPE,0.5022209882736206,11,AdamW,1da6e_00008,Validation
402,LSTM,0.1,1,ExperimentalLR,MAE,12.253938674926758,11,AdamW,1da6e_00008,Validation
403,LSTM,0.1,1,ExperimentalLR,MSE,409.2464599609375,11,AdamW,1da6e_00008,Validation
404,LSTM,0.1,1,ExperimentalLR,RMSE,16.44954490661621,11,AdamW,1da6e_00008,Test
405,LSTM,0.1,1,ExperimentalLR,MAPE,0.5099436640739441,11,AdamW,1da6e_00008,Test
406,LSTM,0.1,1,ExperimentalLR,MAE,12.22632122039795,11,AdamW,1da6e_00008,Test
407,LSTM,0.1,1,ExperimentalLR,MSE,429.7689514160156,11,AdamW,1da6e_00008,Test
408,LSTM,0.1,1,ExperimentalLR,RMSE,16.366247177124023,0,Adam,1da6e_00009,Validation
409,LSTM,0.1,1,ExperimentalLR,MAPE,0.4864861071109772,0,Adam,1da6e_00009,Validation
410,LSTM,0.1,1,ExperimentalLR,MAE,13.040766716003418,0,Adam,1da6e_00009,Validation
411,LSTM,0.1,1,ExperimentalLR,MSE,359.0518798828125,0,Adam,1da6e_00009,Validation
412,LSTM,0.1,1,ExperimentalLR,RMSE,18.18838882446289,1,Adam,1da6e_00009,Validation
413,LSTM,0.1,1,ExperimentalLR,MAPE,0.5611373782157898,1,Adam,1da6e_00009,Validation
414,LSTM,0.1,1,ExperimentalLR,MAE,13.861088752746582,1,Adam,1da6e_00009,Validation
415,LSTM,0.1,1,ExperimentalLR,MSE,513.0989379882812,1,Adam,1da6e_00009,Validation
416,LSTM,0.1,1,ExperimentalLR,RMSE,18.18069648742676,2,Adam,1da6e_00009,Validation
417,LSTM,0.1,1,ExperimentalLR,MAPE,0.5609176158905029,2,Adam,1da6e_00009,Validation
418,LSTM,0.1,1,ExperimentalLR,MAE,13.85170555114746,2,Adam,1da6e_00009,Validation
419,LSTM,0.1,1,ExperimentalLR,MSE,512.8119506835938,2,Adam,1da6e_00009,Validation
420,LSTM,0.1,1,ExperimentalLR,RMSE,17.866588592529297,3,Adam,1da6e_00009,Validation
421,LSTM,0.1,1,ExperimentalLR,MAPE,0.5519164204597473,3,Adam,1da6e_00009,Validation
422,LSTM,0.1,1,ExperimentalLR,MAE,13.47244930267334,3,Adam,1da6e_00009,Validation
423,LSTM,0.1,1,ExperimentalLR,MSE,500.9873046875,3,Adam,1da6e_00009,Validation
424,LSTM,0.1,1,ExperimentalLR,RMSE,17.86431884765625,4,Adam,1da6e_00009,Validation
425,LSTM,0.1,1,ExperimentalLR,MAPE,0.5518503785133362,4,Adam,1da6e_00009,Validation
426,LSTM,0.1,1,ExperimentalLR,MAE,13.46953582763672,4,Adam,1da6e_00009,Validation
427,LSTM,0.1,1,ExperimentalLR,MSE,500.8998107910156,4,Adam,1da6e_00009,Validation
428,LSTM,0.1,1,ExperimentalLR,RMSE,16.54985237121582,5,Adam,1da6e_00009,Validation
429,LSTM,0.1,1,ExperimentalLR,MAPE,0.5134320259094238,5,Adam,1da6e_00009,Validation
430,LSTM,0.1,1,ExperimentalLR,MAE,12.25575828552246,5,Adam,1da6e_00009,Validation
431,LSTM,0.1,1,ExperimentalLR,MSE,438.00201416015625,5,Adam,1da6e_00009,Validation
432,LSTM,0.1,1,ExperimentalLR,RMSE,17.608430862426758,6,Adam,1da6e_00009,Validation
433,LSTM,0.1,1,ExperimentalLR,MAPE,0.5444396138191223,6,Adam,1da6e_00009,Validation
434,LSTM,0.1,1,ExperimentalLR,MAE,13.167632102966309,6,Adam,1da6e_00009,Validation
435,LSTM,0.1,1,ExperimentalLR,MSE,490.9802856445313,6,Adam,1da6e_00009,Validation
436,LSTM,0.1,1,ExperimentalLR,RMSE,16.561851501464844,7,Adam,1da6e_00009,Validation
437,LSTM,0.1,1,ExperimentalLR,MAPE,0.5138275623321533,7,Adam,1da6e_00009,Validation
438,LSTM,0.1,1,ExperimentalLR,MAE,12.260299682617188,7,Adam,1da6e_00009,Validation
439,LSTM,0.1,1,ExperimentalLR,MSE,438.9034118652344,7,Adam,1da6e_00009,Validation
440,LSTM,0.1,1,ExperimentalLR,RMSE,16.320341110229492,8,Adam,1da6e_00009,Validation
441,LSTM,0.1,1,ExperimentalLR,MAPE,0.5047364830970764,8,Adam,1da6e_00009,Validation
442,LSTM,0.1,1,ExperimentalLR,MAE,12.22865390777588,8,Adam,1da6e_00009,Validation
443,LSTM,0.1,1,ExperimentalLR,MSE,416.3011779785156,8,Adam,1da6e_00009,Validation
444,LSTM,0.1,1,ExperimentalLR,RMSE,16.318340301513672,9,Adam,1da6e_00009,Validation
445,LSTM,0.1,1,ExperimentalLR,MAPE,0.504645586013794,9,Adam,1da6e_00009,Validation
446,LSTM,0.1,1,ExperimentalLR,MAE,12.229268074035645,9,Adam,1da6e_00009,Validation
447,LSTM,0.1,1,ExperimentalLR,MSE,416.05322265625,9,Adam,1da6e_00009,Validation
448,LSTM,0.1,1,ExperimentalLR,RMSE,16.323780059814453,10,Adam,1da6e_00009,Validation
449,LSTM,0.1,1,ExperimentalLR,MAPE,0.5048871636390686,10,Adam,1da6e_00009,Validation
450,LSTM,0.1,1,ExperimentalLR,MAE,12.227568626403809,10,Adam,1da6e_00009,Validation
451,LSTM,0.1,1,ExperimentalLR,MSE,416.7191467285156,10,Adam,1da6e_00009,Validation
452,LSTM,0.1,1,ExperimentalLR,RMSE,16.32103729248047,11,Adam,1da6e_00009,Validation
453,LSTM,0.1,1,ExperimentalLR,MAPE,0.5047667622566223,11,Adam,1da6e_00009,Validation
454,LSTM,0.1,1,ExperimentalLR,MAE,12.22841453552246,11,Adam,1da6e_00009,Validation
455,LSTM,0.1,1,ExperimentalLR,MSE,416.3836059570313,11,Adam,1da6e_00009,Validation
456,LSTM,0.1,1,ExperimentalLR,RMSE,16.320158004760742,12,Adam,1da6e_00009,Validation
457,LSTM,0.1,1,ExperimentalLR,MAPE,0.5047302842140198,12,Adam,1da6e_00009,Validation
458,LSTM,0.1,1,ExperimentalLR,MAE,12.228708267211914,12,Adam,1da6e_00009,Validation
459,LSTM,0.1,1,ExperimentalLR,MSE,416.282958984375,12,Adam,1da6e_00009,Validation
460,LSTM,0.1,1,ExperimentalLR,RMSE,16.321197509765625,13,Adam,1da6e_00009,Validation
461,LSTM,0.1,1,ExperimentalLR,MAPE,0.5047741532325745,13,Adam,1da6e_00009,Validation
462,LSTM,0.1,1,ExperimentalLR,MAE,12.228352546691896,13,Adam,1da6e_00009,Validation
463,LSTM,0.1,1,ExperimentalLR,MSE,416.40570068359375,13,Adam,1da6e_00009,Validation
464,LSTM,0.1,1,ExperimentalLR,RMSE,16.36737060546875,14,Adam,1da6e_00009,Validation
465,LSTM,0.1,1,ExperimentalLR,MAPE,0.5067626237869263,14,Adam,1da6e_00009,Validation
466,LSTM,0.1,1,ExperimentalLR,MAE,12.220340728759766,14,Adam,1da6e_00009,Validation
467,LSTM,0.1,1,ExperimentalLR,MSE,421.7178039550781,14,Adam,1da6e_00009,Validation
468,LSTM,0.1,1,ExperimentalLR,RMSE,16.369930267333984,15,Adam,1da6e_00009,Validation
469,LSTM,0.1,1,ExperimentalLR,MAPE,0.5068669319152832,15,Adam,1da6e_00009,Validation
470,LSTM,0.1,1,ExperimentalLR,MAE,12.220185279846191,15,Adam,1da6e_00009,Validation
471,LSTM,0.1,1,ExperimentalLR,MSE,421.992431640625,15,Adam,1da6e_00009,Validation
472,LSTM,0.1,1,ExperimentalLR,RMSE,16.370037078857422,16,Adam,1da6e_00009,Validation
473,LSTM,0.1,1,ExperimentalLR,MAPE,0.5068720579147339,16,Adam,1da6e_00009,Validation
474,LSTM,0.1,1,ExperimentalLR,MAE,12.22019863128662,16,Adam,1da6e_00009,Validation
475,LSTM,0.1,1,ExperimentalLR,MSE,422.0050048828125,16,Adam,1da6e_00009,Validation
476,LSTM,0.1,1,ExperimentalLR,RMSE,16.370027542114258,17,Adam,1da6e_00009,Validation
477,LSTM,0.1,1,ExperimentalLR,MAPE,0.50687175989151,17,Adam,1da6e_00009,Validation
478,LSTM,0.1,1,ExperimentalLR,MAE,12.220199584960938,17,Adam,1da6e_00009,Validation
479,LSTM,0.1,1,ExperimentalLR,MSE,422.0040588378906,17,Adam,1da6e_00009,Validation
480,LSTM,0.1,1,ExperimentalLR,RMSE,16.37008285522461,18,Adam,1da6e_00009,Validation
481,LSTM,0.1,1,ExperimentalLR,MAPE,0.5068740844726562,18,Adam,1da6e_00009,Validation
482,LSTM,0.1,1,ExperimentalLR,MAE,12.22018051147461,18,Adam,1da6e_00009,Validation
483,LSTM,0.1,1,ExperimentalLR,MSE,422.0093994140625,18,Adam,1da6e_00009,Validation
484,LSTM,0.1,1,ExperimentalLR,RMSE,16.370058059692383,19,Adam,1da6e_00009,Validation
485,LSTM,0.1,1,ExperimentalLR,MAPE,0.5068731904029846,19,Adam,1da6e_00009,Validation
486,LSTM,0.1,1,ExperimentalLR,MAE,12.220189094543455,19,Adam,1da6e_00009,Validation
487,LSTM,0.1,1,ExperimentalLR,MSE,422.0077819824219,19,Adam,1da6e_00009,Validation
488,LSTM,0.1,1,ExperimentalLR,RMSE,16.374042510986328,20,Adam,1da6e_00009,Validation
489,LSTM,0.1,1,ExperimentalLR,MAPE,0.5070342421531677,20,Adam,1da6e_00009,Validation
490,LSTM,0.1,1,ExperimentalLR,MAE,12.219883918762209,20,Adam,1da6e_00009,Validation
491,LSTM,0.1,1,ExperimentalLR,MSE,422.4292907714844,20,Adam,1da6e_00009,Validation
492,LSTM,0.1,1,ExperimentalLR,RMSE,16.37567901611328,21,Adam,1da6e_00009,Validation
493,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071006417274475,21,Adam,1da6e_00009,Validation
494,LSTM,0.1,1,ExperimentalLR,MAE,12.219836235046388,21,Adam,1da6e_00009,Validation
495,LSTM,0.1,1,ExperimentalLR,MSE,422.6038208007813,21,Adam,1da6e_00009,Validation
496,LSTM,0.1,1,ExperimentalLR,RMSE,16.376678466796875,22,Adam,1da6e_00009,Validation
497,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071415305137634,22,Adam,1da6e_00009,Validation
498,LSTM,0.1,1,ExperimentalLR,MAE,12.219863891601562,22,Adam,1da6e_00009,Validation
499,LSTM,0.1,1,ExperimentalLR,MSE,422.7087707519531,22,Adam,1da6e_00009,Validation
500,LSTM,0.1,1,ExperimentalLR,RMSE,16.377315521240234,23,Adam,1da6e_00009,Validation
501,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071681141853333,23,Adam,1da6e_00009,Validation
502,LSTM,0.1,1,ExperimentalLR,MAE,12.219809532165527,23,Adam,1da6e_00009,Validation
503,LSTM,0.1,1,ExperimentalLR,MSE,422.7787170410156,23,Adam,1da6e_00009,Validation
504,LSTM,0.1,1,ExperimentalLR,RMSE,16.377729415893555,24,Adam,1da6e_00009,Validation
505,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071842670440674,24,Adam,1da6e_00009,Validation
506,LSTM,0.1,1,ExperimentalLR,MAE,12.219788551330566,24,Adam,1da6e_00009,Validation
507,LSTM,0.1,1,ExperimentalLR,MSE,422.8186950683594,24,Adam,1da6e_00009,Validation
508,LSTM,0.1,1,ExperimentalLR,RMSE,16.37799644470215,25,Adam,1da6e_00009,Validation
509,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071930289268494,25,Adam,1da6e_00009,Validation
510,LSTM,0.1,1,ExperimentalLR,MAE,12.219776153564451,25,Adam,1da6e_00009,Validation
511,LSTM,0.1,1,ExperimentalLR,MSE,422.8429565429688,25,Adam,1da6e_00009,Validation
512,LSTM,0.1,1,ExperimentalLR,RMSE,16.37763786315918,26,Adam,1da6e_00009,Validation
513,LSTM,0.1,1,ExperimentalLR,MAPE,0.5071806311607361,26,Adam,1da6e_00009,Validation
514,LSTM,0.1,1,ExperimentalLR,MAE,12.219758987426758,26,Adam,1da6e_00009,Validation
515,LSTM,0.1,1,ExperimentalLR,MSE,422.8093566894531,26,Adam,1da6e_00009,Validation
516,LSTM,0.1,1,ExperimentalLR,RMSE,16.377286911010742,27,Adam,1da6e_00009,Validation
